Subject,Activity,AccMeanX,AccMeanY,AccMeanZ,AccStdX,AccStdY,AccStdZ,AccEnergyX,AccEnergyY,AccEnergyZ,GravAccMeanX,GravAccMeanY,GravAccMeanZ,GravAccStdX,GravAccStdY,GravAccStdZ,GravAccEnergyX,GravAccEnergyY,GravAccEnergyZ,AccJerkMeanX,AccJerkMeanY,AccJerkMeanZ,AccJerkStdX,AccJerkStdY,AccJerkStdZ,AccJerkEnergyX,AccJerkEnergyY,AccJerkEnergyZ,GyroMeanX,GyroMeanY,GyroMeanZ,GyroStdX,GyroStdY,GyroStdZ,GyroEnergyX,GyroEnergyY,GyroEnergyZ,GyroJerkMeanX,GyroJerkMeanY,GyroJerkMeanZ,GyroJerkStdX,GyroJerkStdY,GyroJerkStdZ
28,Laying,0.27890216,-0.013146019,-0.11053278,-0.99623326,-0.98177425,-0.99546199,-0.99997685,-0.99983823,-0.99992568,-0.70742437,-0.19469742,-0.99529316,-0.99482732,-0.99148113,-0.9969094,-0.95025363,-0.93981836,0.9813204,0.072554918,0.0063057998,0.00013379769,-0.99545327,-0.99528656,-0.99378742,-0.99995864,-0.99994345,-0.99988911,-0.028917058,-0.072571687,0.084035351,-0.98983393,-0.99502277,-0.99927655,-0.99993475,-0.99997457,-0.99999486,-0.096398928,-0.041668384,-0.053829342,-0.99203865,-0.99792083,-0.99825505
27,Laying,0.27395632,-0.018852136,-0.10490493,-0.97841818,-0.98725898,-0.99583931,-0.99967313,-0.99991495,-0.99992283,-0.55506564,0.59743673,0.82618189,-0.98969429,-0.99680657,-0.99829345,-0.99406311,-0.26913403,0.33162346,0.082523603,0.012843232,-0.0062591706,-0.98557839,-0.98876561,-0.99483942,-0.99979818,-0.99982906,-0.99991053,-0.03301823,-0.079358978,0.077953916,-0.99241555,-0.9730562,-0.99259126,-0.99994279,-0.99957029,-0.99991717,-0.095109137,-0.039151484,-0.052587443,-0.99437708,-0.99074428,-0.99303354
26,Sitting,0.28690087,-0.02722161,-0.13469757,-0.98811267,-0.95651266,-0.93043025,-0.99986138,-0.99929098,-0.99586771,0.93208183,0.11303669,0.21363841,-0.99546257,-0.99187524,-0.98329845,0.81763915,-0.96683257,-0.91441093,0.082428838,-0.010797678,-0.036686726,-0.99002899,-0.9867292,-0.98751692,-0.99988242,-0.99978324,-0.99973687,-0.02588497,-0.10970905,0.10322244,-0.99649159,-0.96319241,-0.97366875,-0.99998676,-0.99902573,-0.99946317,-0.0986705,-0.03736859,-0.055644936,-0.99662612,-0.98652695,-0.98669815
8,Standing,0.34659901,0.036388848,0.0041743148,-0.96847203,-0.77910624,-0.8567515,-0.99841125,-0.98473735,-0.97036577,0.89554658,-0.14152659,-0.33516936,-0.91693303,-0.79232997,-0.77211676,0.72476472,-0.9676246,-0.7680063,0.055033328,-0.097631008,-0.024761509,-0.99503767,-0.97809051,-0.98453916,-0.99995246,-0.99951473,-0.99965282,0.0071435925,0.28269851,-0.07571852,-0.96220745,-0.94251037,-0.94974662,-0.99850863,-0.97631356,-0.98850269,-0.074501224,-0.078570215,-0.024346654,-0.98159975,-0.99224692,-0.99518427
9,Sitting,-0.07295394,-0.079915892,0.18315795,-0.76693673,-0.58874863,-0.34123043,-0.9472854,-0.95925165,-0.67697544,0.61176331,-0.36120554,0.56538123,-0.44229129,-0.69351304,-0.071545067,0.098139999,-0.7663903,-0.34213305,0.22239673,0.090223915,-0.46936575,-0.81556311,-0.78849458,-0.86060924,-0.9818089,-0.97578804,-0.98806411,-0.050587475,-0.31289853,-0.050284216,-0.82142441,-0.86800853,-0.81493334,-0.9848851,-0.98133123,-0.97633922,-0.12196974,-0.10611262,-0.072873689,-0.82997898,-0.8793691,-0.80339604
24,Sitting,0.23546273,0.0075639812,-0.038383198,-0.97838951,-0.92726611,-0.87962915,-0.99931798,-0.99761791,-0.98476041,0.85416496,0.28208713,0.25141828,-0.94362019,-0.93147538,-0.82205224,0.62201187,-0.82586308,-0.87910758,0.095382981,-0.028474579,-0.065805312,-0.98747519,-0.97106308,-0.97551849,-0.99983538,-0.99930127,-0.9993369,-0.023760173,-0.17562999,0.17720986,-0.98633418,-0.96986929,-0.9655062,-0.99988189,-0.9977132,-0.99612553,-0.10083844,-0.025859342,-0.071299354,-0.98811446,-0.98165729,-0.99135621
22,Walking,0.30583252,-0.0410229,-0.087303365,0.0068802681,0.18279957,-0.23798408,-0.49213036,-0.72917065,-0.7364764,0.93878787,-0.27490534,-0.045244407,-0.95527579,-0.98479139,-0.98542706,0.83509943,-0.87273969,-0.9948741,0.06931676,0.25177966,-0.09827827,0.072215879,0.35677312,-0.31541855,-0.42286205,-0.075215541,-0.75901099,-0.082884664,0.027344121,0.19572359,-0.20648378,-0.44395026,-0.15717159,-0.7110656,-0.84515779,-0.66642356,0.022750685,-0.071512538,0.042810805,-0.20769255,-0.60425865,-0.27909042
15,Laying,0.27421619,-0.017154718,-0.10710852,-0.99288188,-0.99283141,-0.98623675,-0.99994229,-0.99996272,-0.99972305,-0.14554183,0.9283202,0.23276146,-0.98851593,-0.99710161,-0.99515101,-0.90048713,0.72786005,-0.89796522,0.079776092,0.016742335,0.00015503741,-0.99109411,-0.98991074,-0.99000988,-0.99989976,-0.99985211,-0.9998031,-0.028008731,-0.079891183,0.092545858,-0.99005607,-0.98194626,-0.99026143,-0.99993809,-0.99978841,-0.99990139,-0.099394907,-0.038860015,-0.052887951,-0.98985196,-0.99014101,-0.99466859
30,Walking,0.33462123,-0.026990282,-0.15113278,-0.30857873,-0.17673313,-0.11183154,-0.75899473,-0.86815379,-0.64232275,0.95827159,-0.14927551,0.027804547,-0.97292186,-0.96345991,-0.92247662,0.88597898,-0.96670299,-0.9987588,0.24940409,-0.34748951,-0.19198892,-0.30323701,-0.22426307,-0.50260023,-0.75451699,-0.69414594,-0.87072431,-0.027158785,-0.14743704,0.0064273349,-0.30356098,0.016607427,-0.13051523,-0.77879122,-0.48962354,-0.64755385,-0.23128309,0.25484652,-0.3078756,-0.41287784,-0.50332066,-0.45951832
15,DownStairs,0.28248409,-0.03621096,-0.088638237,0.43449986,0.29146919,-0.23739267,0.027892941,-0.6781462,-0.73615688,0.93166113,-0.14935287,0.017904598,-0.97593754,-0.93678544,-0.97047952,0.81657764,-0.96647981,-0.99966295,0.36956298,0.42785625,0.21573708,0.30703683,0.20780558,-0.26477687,-0.14406358,-0.26547026,-0.72279253,-0.074635463,-0.07189216,-0.039856965,-0.14286933,-0.23699779,-0.26724949,-0.66387001,-0.71252749,-0.74481608,-0.30828357,0.040185897,0.0039701596,-0.39726964,-0.47638139,-0.29315299
30,Laying,0.2665247,-0.019131746,-0.10067521,-0.99605419,-0.99560017,-0.99010569,-0.99995116,-0.99997229,-0.99973541,-0.36965401,0.78869285,0.62344435,-0.98742167,-0.99506092,-0.98621396,-0.98985925,0.25562964,-0.24509365,0.078976512,0.010562668,-0.00686161,-0.9962928,-0.99366137,-0.98920512,-0.99996782,-0.99991893,-0.99978291,-0.023473466,-0.058890511,0.075632315,-0.99782036,-0.99160621,-0.99496073,-0.99998327,-0.99990286,-0.99992342,-0.098965093,-0.04454206,-0.048314915,-0.99712905,-0.99754832,-0.99733128
15,Standing,0.27739418,-0.018831636,-0.11294886,-0.99329134,-0.9392756,-0.9753634,-0.99994915,-0.99906208,-0.99935373,0.96264233,-0.21377714,0.041074041,-0.9963805,-0.98383626,-0.98706836,0.89746847,-0.92610123,-0.99750743,0.076105648,0.0082933594,-0.010379235,-0.98791783,-0.96168981,-0.98992597,-0.99984505,-0.9989034,-0.99980091,-0.0027593059,-0.094869244,0.078754235,-0.97157923,-0.98792526,-0.96943675,-0.99918593,-0.999825,-0.99942319,-0.089522582,-0.043712455,-0.062833263,-0.98169155,-0.9942925,-0.98627652
16,UpStairs,0.24229811,-0.018850551,-0.028116054,-0.37626625,-0.12839951,-0.071834509,-0.80388999,-0.85260569,-0.60346318,0.83200774,0.18109929,-0.37262098,-0.97056631,-0.94404847,-0.88525771,0.56827268,-0.92325242,-0.71646919,0.066342985,-0.077467508,-0.057815218,-0.58334988,-0.3770349,-0.53647194,-0.91110998,-0.80179698,-0.8873041,-0.38447279,-0.38148744,0.52486245,-0.665729,-0.43556066,-0.36920479,-0.86710647,-0.82608349,-0.74088097,-0.1026349,-0.055823676,-0.059640982,-0.69982959,-0.77537949,-0.68402251
24,Walking,0.31054842,-0.021330544,-0.096886575,-0.50299219,-0.1544645,-0.29626811,-0.87498589,-0.86116547,-0.7748251,0.95175431,-0.13015658,-0.14551225,-0.98934373,-0.97828019,-0.96659248,0.86883488,-0.9757355,-0.95477684,0.096757532,0.24510452,0.22232562,-0.49630697,-0.31077569,-0.4352623,-0.87080862,-0.75796201,-0.83447907,-0.010509935,-0.082662814,0.085749216,-0.57218889,-0.39539355,-0.37859834,-0.91604762,-0.81915991,-0.82050549,-0.19731736,-0.12232557,-0.082700181,-0.3679062,-0.40475434,-0.53422057
12,Standing,0.27623944,-0.016910335,-0.10658577,-0.98132052,-0.93584467,-0.95618556,-0.999746,-0.99897272,-0.99853213,0.96031693,-0.22084984,0.02143217,-0.99784024,-0.99436804,-0.98011026,0.89133339,-0.92068049,-0.9994884,0.085030436,0.013364073,-0.029419628,-0.9616646,-0.94205253,-0.98156643,-0.99900926,-0.99777784,-0.99955889,-0.056925262,-0.081958034,0.10402772,-0.92091185,-0.97060841,-0.93036767,-0.99647523,-0.99949071,-0.99736894,-0.11941574,-0.039243684,-0.042366052,-0.96260045,-0.98306682,-0.96481359
14,Sitting,0.28504224,-0.014603795,-0.098389055,-0.98102182,-0.94181857,-0.96961445,-0.99972826,-0.99912279,-0.99901941,0.85644181,-0.13599646,-0.40931073,-0.98967529,-0.98852519,-0.97002861,0.62743536,-0.97316806,-0.65946168,0.069093471,-0.010975285,0.012892761,-0.97836754,-0.95963261,-0.98399679,-0.99962003,-0.99880194,-0.99963691,-0.017760017,-0.095062849,0.098657701,-0.9851027,-0.96373726,-0.9778003,-0.99981056,-0.99918791,-0.99962363,-0.086689638,-0.0077227819,-0.071102484,-0.98888952,-0.98817829,-0.98812805
4,Laying,0.27831789,-0.017513229,-0.11094936,-0.99324702,-0.99411815,-0.99549228,-0.99994855,-0.9999706,-0.99992325,-0.43092184,0.9619275,0.21415801,-0.99649273,-0.99784518,-0.99659632,-0.99824009,0.8527538,-0.91399523,0.074929555,0.0018807771,-0.0060169928,-0.99513611,-0.98738077,-0.99471629,-0.99995503,-0.99979909,-0.99990808,-0.027272339,-0.083709987,0.083798788,-0.99562427,-0.96985693,-0.99679279,-0.99998407,-0.99946172,-0.99997964,-0.10054497,-0.033934692,-0.053265797,-0.99551796,-0.99539468,-0.99791824
23,Standing,0.29592829,-0.0060870799,-0.088543413,-0.99210384,-0.954825,-0.97584629,-0.99986759,-0.99921928,-0.99882679,0.84495948,-0.18272118,-0.40366604,-0.98714727,-0.98581174,-0.96820654,0.59948285,-0.94769377,-0.66865782,0.079983031,0.0093764238,-0.018435083,-0.9864352,-0.97528256,-0.98381886,-0.99981602,-0.99945886,-0.99963131,-0.079759596,-0.048651223,0.1206839,-0.91152951,-0.96219389,-0.95288489,-0.9945548,-0.99908825,-0.99833234,-0.10286575,-0.038039233,-0.049988259,-0.97236794,-0.98287179,-0.98587544
17,Laying,0.26223937,-0.024958719,-0.084025125,-0.99445354,-0.98879761,-0.98519806,-0.99991391,-0.99982297,-0.99882775,-0.20729261,0.78211456,0.60445061,-0.98315182,-0.98042826,-0.95419082,-0.93431404,0.23526171,-0.29071016,0.071771024,0.018606332,-0.0061322743,-0.99317606,-0.99422547,-0.99860718,-0.99993022,-0.99992758,-0.99997841,-0.029398648,-0.064890738,0.090758275,-0.99460459,-0.98747855,-0.99598762,-0.99997595,-0.99987557,-0.99996856,-0.092682541,-0.047886041,-0.058765142,-0.99706469,-0.99695087,-0.99851248
20,Sitting,0.27713114,0.0010448868,-0.1561242,-0.9701577,-0.9344443,-0.91681433,-0.99942901,-0.99833738,-0.99242286,0.9756486,-0.072561999,-0.04447535,-0.99637002,-0.97770529,-0.92092867,0.9319637,-0.99423995,-0.99475777,0.085395626,0.038239964,0.036495013,-0.96014065,-0.9618153,-0.95915875,-0.99893976,-0.99890711,-0.99857242,-0.023042217,-0.080112475,0.094118555,-0.96048355,-0.92211682,-0.94756502,-0.9992087,-0.99681891,-0.9984995,-0.086662653,-0.005163082,-0.031794168,-0.97015685,-0.95255402,-0.95886599
24,Laying,0.26660446,-0.018756385,-0.10282723,-0.98180594,-0.98841659,-0.98802085,-0.99973312,-0.99992532,-0.99972683,-0.27134875,0.74495651,0.66725504,-0.98379087,-0.99670501,-0.99095789,-0.96201043,0.12317958,-0.13424086,0.071232267,0.031417658,-0.0076769885,-0.99049116,-0.98665859,-0.99166996,-0.99989012,-0.99978181,-0.99984257,-0.032255327,-0.067236715,0.083607398,-0.99129816,-0.96582333,-0.99735392,-0.99993741,-0.99933051,-0.99998309,-0.091845973,-0.051322125,-0.052914903,-0.98806149,-0.98335302,-0.9975519
7,Sitting,0.27706765,-0.012137821,-0.10288713,-0.99280158,-0.98580384,-0.97664714,-0.9999436,-0.99986217,-0.99938761,0.96376121,0.051154189,0.092201614,-0.98643705,-0.99117447,-0.98005893,0.90043162,-0.99074907,-0.98515762,0.072938206,0.017289777,0.0047827534,-0.99525994,-0.9911082,-0.99474061,-0.99995644,-0.99987491,-0.99990855,-0.058910722,-0.0078406491,0.0018485067,-0.9651194,-0.95560888,-0.92042158,-0.99876149,-0.99815899,-0.99401469,-0.074586396,-0.068479549,-0.0060273427,-0.99680627,-0.99687792,-0.99704616
26,Standing,0.27970801,-0.0097272564,-0.10114525,-0.99901824,-0.99213363,-0.98479094,-0.99999493,-0.99985911,-0.99961028,0.9646702,-0.18065058,0.059054709,-0.99726955,-0.98833176,-0.99256552,0.90282607,-0.94900536,-0.99435179,0.077435902,0.0090453399,-0.00045987,-0.99701579,-0.9899564,-0.9901715,-0.99997518,-0.9998531,-0.99980707,-0.027034818,-0.064390169,0.079255485,-0.99411483,-0.99671776,-0.99412792,-0.99997422,-0.99996932,-0.99994065,-0.098315611,-0.040611606,-0.052124803,-0.99416292,-0.99773594,-0.99503728
28,UpStairs,0.32453385,0.011400231,-0.069747076,-0.22836965,-0.14011211,-0.27812452,-0.70059523,-0.85503395,-0.76134561,0.81940948,-0.35999319,-0.3031386,-0.94475154,-0.96499814,-0.94218697,0.5382778,-0.77439021,-0.81131098,0.071147323,0.08921549,0.12968743,-0.28580529,-0.32445038,-0.65369982,-0.74230569,-0.76748405,-0.93578208,0.04929825,-0.016413947,-0.016601375,-0.58919168,-0.39955171,-0.083779155,-0.91893458,-0.821063,-0.6074983,-0.16351626,-0.11634151,0.093167878,-0.48797024,-0.60708071,-0.57552936
9,Standing,0.27358289,-0.015195365,-0.11503398,-0.98095394,-0.89550193,-0.91123957,-0.9997347,-0.99752076,-0.99523046,0.96503065,0.037512299,-0.099919694,-0.99713009,-0.95714243,-0.93520946,0.90377925,-0.99391207,-0.97778318,0.087309744,-0.036137439,0.028739952,-0.97902778,-0.97219506,-0.9635023,-0.9996382,-0.99934197,-0.99880285,-0.012946319,-0.00034246332,0.18752117,-0.96152918,-0.93989251,-0.92188537,-0.9991222,-0.99713194,-0.99292991,-0.10604282,-0.103964,-0.12091058,-0.96793282,-0.97049117,-0.97361365
22,Laying,0.26952869,-0.019484843,-0.10155767,-0.98575764,-0.96047068,-0.97416578,-0.99982509,-0.99954176,-0.99927463,-0.29459681,0.71408511,0.7044857,-0.99000752,-0.99402237,-0.98778934,-0.97020531,0.034135084,-0.034062779,0.071718947,0.0053965423,-0.005739048,-0.98150305,-0.95795817,-0.97624587,-0.99970392,-0.99871883,-0.99937073,-0.027656813,-0.068934694,0.087323428,-0.98302818,-0.99016928,-0.98968814,-0.99983993,-0.99992233,-0.99990826,-0.094327054,-0.042027315,-0.051045925,-0.9856705,-0.99553875,-0.98832183
11,Walking,0.27088111,0.0055860864,-0.11967173,-0.48087526,0.010225932,-0.59825066,-0.8639419,-0.80168707,-0.92397592,0.95522299,-0.21463573,0.092138084,-0.98948567,-0.98367297,-0.98233189,0.87793461,-0.92545115,-0.98518325,0.1668065,-0.014749977,0.041218818,-0.47849854,-0.12534351,-0.74176174,-0.86161239,-0.61274383,-0.96332934,-0.03469083,-0.063493398,0.11306552,-0.57526028,-0.48680918,-0.4286341,-0.91739799,-0.86949968,-0.84778133,-0.18243352,-0.062386557,-0.093081979,-0.4861396,-0.74508477,-0.50975468
9,UpStairs,0.27160132,-0.015072016,-0.094344308,-0.4205768,-0.17552815,-0.38758467,-0.83079453,-0.86793987,-0.82817191,0.94437692,-0.13761297,-0.18117619,-0.95782608,-0.94006281,-0.93219764,0.84962972,-0.97218797,-0.9307862,0.10428746,-0.098151463,-0.22895598,-0.37021139,-0.58944652,-0.63711821,-0.79910543,-0.9125385,-0.92969604,0.16065914,-0.087563165,-0.26546475,-0.19435747,-0.58510065,0.032312495,-0.681461,-0.91448032,-0.45971379,0.19607713,-0.1499874,0.35692263,-0.62411613,-0.78060604,-0.69344857
6,Walking,0.33268144,-0.029764411,-0.12218579,-0.31591466,0.20729302,-0.34380286,-0.76408021,-0.71871754,-0.80345495,0.95260123,-0.23752679,0.036751248,-0.97789865,-0.9436379,-0.88583694,0.87107175,-0.90687899,-0.99750317,0.1268029,-0.18226597,-0.025961649,-0.21742336,-0.0032842261,-0.38697033,-0.69110029,-0.49834946,-0.8058163,-0.3887868,0.08387753,-0.050427189,-0.271879,-0.17015609,-0.32371269,-0.67465427,-0.65583865,-0.78042913,0.034430163,0.084373283,0.040776834,0.10112587,-0.18421515,-0.10546007
20,Laying,0.27346121,-0.01673236,-0.11008661,-0.99445476,-0.994829,-0.99512738,-0.99995787,-0.99997478,-0.99992206,-0.49710483,0.97589133,0.24614438,-0.99877661,-0.99918981,-0.99750748,-0.99953932,0.90592842,-0.88558825,0.074330626,0.011375924,-0.004261362,-0.98931115,-0.98969108,-0.99228807,-0.9998703,-0.99984787,-0.99985664,-0.031299812,-0.069121539,0.076005028,-0.99293227,-0.98175813,-0.99267986,-0.99995701,-0.9997852,-0.99990407,-0.093102916,-0.045167278,-0.049952356,-0.99466484,-0.98136019,-0.99269857
17,Walking,0.28099416,-0.029750238,-0.12215279,-0.34869616,-0.053462129,-0.3779797,-0.78656563,-0.82620401,-0.82289584,0.92224003,-0.28221999,-0.1294818,-0.9795469,-0.98070417,-0.94768305,0.79231393,-0.86537856,-0.96377904,0.061931159,-0.079923321,0.23034218,-0.37984016,-0.061393883,-0.54795795,-0.80513848,-0.55468562,-0.89258456,-0.036690371,-0.074319887,0.10359707,-0.48485232,-0.59617754,-0.37957388,-0.8786791,-0.91898644,-0.82094972,0.12133974,0.025003064,-0.071466118,-0.323246,-0.7714553,-0.51353333
25,Laying,0.54386867,0.37329271,-0.42798099,-0.97289442,-0.78090688,-0.85882908,-0.98524241,-0.71544798,-0.83863006,-0.68540321,0.39578304,0.91474488,-0.76274532,-0.19558447,-0.59463182,-0.95668659,-0.62494574,0.6418688,0.062873327,-0.026290693,-0.11006449,-0.97433963,-0.94908532,-0.97767529,-0.99949767,-0.99822061,-0.99940788,-0.026741538,-0.065919603,0.14945625,-0.93806564,-0.94365855,-0.95202264,-0.99815075,-0.99828596,-0.99720913,-0.15196265,-0.015326064,-0.087641488,-0.96600347,-0.9747324,-0.97510897
9,Walking,0.25039932,0.030045971,-0.12638898,-0.18120097,-0.22945461,-0.056663616,-0.66344015,-0.88045241,-0.59993142,0.93401677,0.0067367137,-0.22078781,-0.93642664,-0.90806667,-0.88797937,0.82282467,-0.99822867,-0.89806187,0.28621752,-0.19647098,0.38733033,-0.13949212,-0.30611046,-0.53988766,-0.62696636,-0.75475794,-0.88870449,-0.62962093,0.077402518,0.47886834,-0.5388864,-0.35200081,-0.25242931,-0.67042496,-0.78844515,-0.68139798,0.020083323,0.060590281,-0.43350707,-0.57782866,-0.44944666,-0.468212
6,UpStairs,0.2068116,0.027123744,-0.08525614,-0.08400168,0.21038044,-0.40615646,-0.57844086,-0.71404836,-0.83765998,0.89384874,-0.38224273,-0.059731814,-0.98671826,-0.94738677,-0.96475615,0.72019012,-0.74397703,-0.99149781,0.156304,0.10229559,-0.10504231,-0.27501093,0.073399368,-0.58193755,-0.73451107,-0.41909411,-0.90770986,-0.4477585,0.28346926,0.13230002,-0.43862027,-0.34097767,-0.22099918,-0.74292682,-0.76329775,-0.7179182,-0.26522659,-0.045043217,0.10648631,-0.17086529,-0.46424934,-0.1348101
13,Laying,0.27857563,-0.019061822,-0.10558958,-0.99709484,-0.99217341,-0.99323843,-0.9999836,-0.99995165,-0.99987875,-0.13841508,0.92813166,0.22562606,-0.99629866,-0.99536576,-0.99330463,-0.89613693,0.72717261,-0.90427416,0.072134979,0.0030257205,-0.0011297735,-0.99385133,-0.98821986,-0.99619994,-0.99993919,-0.99981738,-0.99993669,-0.041859872,-0.09789072,0.064714357,-0.9931163,-0.99025293,-0.99803173,-0.99983791,-0.999833,-0.99980988,-0.096152657,-0.037422328,-0.052436124,-0.99733514,-0.99546835,-0.99666348
15,UpStairs,0.40705138,-0.0038323498,-0.19013464,0.0076203581,-0.00046539456,-0.17189276,-0.48817278,-0.80641342,-0.68072426,0.91010826,-0.30719445,0.098818605,-0.97907425,-0.98055023,-0.95229351,0.76131943,-0.83872282,-0.98272075,0.32115699,-0.16754968,0.15359114,-0.065511616,-0.17208875,-0.69020578,-0.56059063,-0.652508,-0.94811065,-0.29743537,0.1240978,-0.020609497,-0.38263025,-0.073740306,-0.64244855,-0.77938586,-0.57008887,-0.93553079,-0.51231667,0.31582767,-0.11192817,-0.48702506,-0.65416298,-0.66355962
24,Sitting,0.27702643,-0.013712121,-0.1100899,-0.99246807,-0.97256809,-0.97497205,-0.9999397,-0.99973067,-0.99936667,0.96538656,0.089446113,0.028799063,-0.9986767,-0.98965595,-0.98885693,0.9047203,-0.97769,-0.99893272,0.072358383,0.020148202,-0.0062016044,-0.98762866,-0.98002019,-0.99164349,-0.99983953,-0.99960921,-0.99984198,-0.02561828,-0.076455083,0.087784597,-0.9909404,-0.97821646,-0.98422014,-0.99994463,-0.99971046,-0.99981977,-0.10159338,-0.035951589,-0.05418643,-0.98748074,-0.99103002,-0.99281797
4,Laying,0.25779981,-0.016095206,-0.10674798,-0.9874237,-0.98000299,-0.9875897,-0.9997888,-0.99984532,-0.99975668,-0.38718048,0.9666984,0.17101249,-0.98116608,-0.99700969,-0.99151079,-0.99294994,0.87083733,-0.94589919,0.079930313,0.0077180714,0.00075171271,-0.99080803,-0.97645405,-0.98975487,-0.99989523,-0.99949814,-0.99979678,-0.026245863,-0.082106242,0.077752382,-0.99083107,-0.96426111,-0.99062368,-0.99994494,-0.99927122,-0.99989255,-0.10004129,-0.035668576,-0.050293157,-0.9907472,-0.99370782,-0.99265429
2,Sitting,0.23157481,0.029387192,-0.055042118,-0.97481563,-0.92695162,-0.9439297,-0.99915049,-0.99480779,-0.99364353,0.91676907,-0.039981956,0.30871536,-0.93747354,-0.89925432,-0.91833389,0.77846057,-0.99837382,-0.81801943,0.084114563,-0.032563296,-0.0022708078,-0.97656325,-0.96719273,-0.97701412,-0.99956731,-0.99914454,-0.99939981,-0.034179257,-0.12719278,0.22223118,-0.96561479,-0.95915638,-0.95322124,-0.99937639,-0.99859643,-0.99167799,-0.084392969,-0.049568538,-0.031520245,-0.98295236,-0.98459175,-0.97763758
19,Laying,0.27840685,-0.017990785,-0.10687983,-0.93877424,-0.96928566,-0.98498165,-0.99787386,-0.99970169,-0.99968819,-0.9307125,0.68924383,0.69472678,-0.95270043,-0.9881403,-0.99395433,-0.80890596,-0.034840528,-0.060856123,0.072940748,0.024587154,-0.0021897431,-0.98143769,-0.97467939,-0.98604237,-0.9997023,-0.99943753,-0.99969762,-0.027443516,-0.076260072,0.089275556,-0.98375239,-0.94382767,-0.97390072,-0.99985209,-0.99830728,-0.99957642,-0.09539457,-0.050141353,-0.050563095,-0.98190496,-0.9802557,-0.99236488
1,Standing,0.27970111,-0.015808416,-0.10892197,-0.99875228,-0.99407978,-0.99191232,-0.99999349,-0.99996744,-0.9998612,0.92454971,-0.34272485,-0.042445587,-0.99884075,-0.99892823,-0.99619352,0.79822646,-0.79668031,-0.9954309,0.077764031,0.014295134,0.015278058,-0.99859256,-0.99193032,-0.99355425,-0.99998939,-0.99988984,-0.99988385,-0.02940213,-0.073564369,0.090744247,-0.99118358,-0.99579562,-0.99422436,-0.99994783,-0.99998047,-0.99995338,-0.10611849,-0.038616827,-0.049512401,-0.99621073,-0.99753377,-0.99572842
5,Walking,0.3017675,-0.033845506,-0.089249558,-0.20956784,0.019201874,-0.46317446,-0.68625814,-0.79862622,-0.86669175,0.97005268,-0.12208035,0.026233297,-0.98488138,-0.96388238,-0.97651888,0.91709401,-0.97904433,-0.99913553,-0.31284251,-0.12178113,0.12958778,-0.27562802,-0.18107898,-0.56383662,-0.73448647,-0.65996943,-0.89981705,-0.074660542,-0.038237506,0.064759037,-0.51702,-0.53133711,-0.39824631,-0.89193447,-0.89085141,-0.83141846,-0.13268013,-0.11079698,0.065091077,-0.35330183,-0.56563779,-0.17468158
21,Laying,0.25897846,-0.019969073,-0.10316461,-0.94468273,-0.95374034,-0.94800757,-0.99817187,-0.99940187,-0.99803847,-0.14195853,0.60492957,0.78084423,-0.96776372,-0.99007446,-0.97824823,-0.8982676,-0.25122543,0.18856019,0.072862862,0.0099179404,0.0016138098,-0.98798492,-0.97530382,-0.98717594,-0.99984629,-0.99945959,-0.99972933,-0.028083516,-0.066565971,0.085337966,-0.97220439,-0.93652584,-0.99025037,-0.99960091,-0.99785027,-0.99991576,-0.089238802,-0.054876047,-0.051045933,-0.9823738,-0.98624482,-0.99480068
16,Sitting,0.27440303,-0.015236556,-0.10234245,-0.99654718,-0.98083966,-0.97954665,-0.99997767,-0.9998502,-0.99947584,0.96284527,-0.079959682,0.14458053,-0.9971859,-0.99553355,-0.98728333,0.89800407,-0.99261256,-0.9618048,0.07485923,0.013371942,0.00040893029,-0.99362,-0.98274599,-0.98717526,-0.99993621,-0.99968602,-0.99972932,-0.027021246,-0.065524164,0.085297317,-0.99610247,-0.99290017,-0.99236768,-0.99998654,-0.9999437,-0.99994137,-0.099336525,-0.043862388,-0.057520216,-0.99517405,-0.99624208,-0.99604237
17,DownStairs,0.28927922,-0.017181615,-0.16858684,0.19313156,0.21208057,-0.4250309,-0.28801728,-0.71679022,-0.84292621,0.9394499,-0.26630117,-0.05975557,-0.97288837,-0.9493519,-0.97739107,0.83676151,-0.88096112,-0.99152452,0.20942951,0.023519096,0.14256825,-0.14466715,-0.058153814,-0.63521228,-0.631489,-0.55166221,-0.9290281,0.28590831,-0.42526259,0.03018779,-0.30711854,-0.55973829,-0.42814977,-0.71798874,-0.88263527,-0.84658515,-0.26419393,0.16813688,-0.35482209,-0.38037213,-0.70444489,-0.41339262
25,UpStairs,0.16160986,0.001877265,-0.088455562,-0.47333968,-0.14669443,-0.19940688,-0.85729827,-0.85801314,-0.7098466,0.93655404,-0.23210617,-0.014417453,-0.96629912,-0.932178,-0.90876307,0.82926492,-0.91131352,-0.99883485,0.26368115,0.21309142,-0.14940214,-0.62660764,-0.63485709,-0.78592681,-0.92822945,-0.93033036,-0.97422967,0.47980883,-0.47018079,-0.049604348,-0.43699126,-0.46386501,-0.51446476,-0.69011267,-0.83071314,-0.88284595,-0.17712153,-0.19701684,-0.22896429,-0.56069374,-0.79779789,-0.70214342
